raw_ip_incoming	raw_ip_outgoing	port_incoming	port_outgoing	protocol	start_time	end_time	num_packets_incoming	size_packets_incoming	num_packets_outgoing	size_packets_outgoing
149.115.164.201	177.66.253.221	6000	2082	2	2009-05-07 00:03:56	2009-05-07 00:04:47	10175	63945	4250	40096
212.182.204.159	151.155.119.172	56085	3306	89	2009-05-07 09:52:46	2009-05-07 09:57:46	10041	21365	4916	46831
212.182.204.159	151.155.119.172	56085	3306	89	2009-05-07 09:57:46	2009-05-07 10:02:16	2150	55358	8925	64223
77.107.6.160	35.75.125.113	22	6000	1	2009-05-07 08:46:53	2009-05-07 08:46:54	413	25845	18512	63959
249.212.237.81	22.33.35.109	6000	2082	6	2009-05-07 11:53:12	2009-05-07 11:57:35	2994	2757	14538	22707
91.140.208.247	254.128.105.17	2082	80	132	2009-05-07 00:24:22	2009-05-07 00:28:17	6009	19712	11635	21484
82.195.208.109	217.89.108.82	6000	53	6	2009-05-06 20:58:05	2009-05-06 21:02:51	1576	44827	4858	13698
241.166.44.223	27.28.94.189	8080	5432	6	2009-05-07 09:06:20	2009-05-07 09:11:20	3739	31825	7361	48419
241.166.44.223	27.28.94.189	8080	5432	6	2009-05-07 09:11:20	2009-05-07 09:16:20	4090	44032	13554	34522
241.166.44.223	27.28.94.189	8080	5432	6	2009-05-07 09:16:20	2009-05-07 09:21:20	15092	7612	4164	50055
241.166.44.223	27.28.94.189	8080	5432	6	2009-05-07 09:21:20	2009-05-07 09:21:23	10537	27679	17547	50713
6.135.122.187	93.146.226.27	6000	17	132	2009-05-07 03:09:59	2009-05-07 03:11:14	11590	45710	18765	29209
118.148.209.160	93.146.226.27	110	6000	2	2009-05-06 22:53:22	2009-05-06 22:54:27	3370	53781	9478	844
7.153.233.216	214.43.7.54	6000	53	6	2009-05-07 11:27:37	2009-05-07 11:32:37	11300	45251	425	40611
7.153.233.216	214.43.7.54	6000	53	6	2009-05-07 11:32:37	2009-05-07 11:35:42	4747	60432	16942	10216
217.89.108.82	158.99.156.195	53	2082	6	2009-05-07 02:52:44	2009-05-07 02:56:13	5227	5993	2112	2801
225.78.102.32	93.146.226.27	80	5432	1	2009-05-07 01:05:46	2009-05-07 01:10:46	2120	6928	140	26165
225.78.102.32	93.146.226.27	80	5432	1	2009-05-07 01:10:46	2009-05-07 01:14:17	8919	17546	4466	45902
234.105.57.94	254.128.105.17	6000	6000	89	2009-05-07 13:42:35	2009-05-07 13:46:56	8779	40208	14780	23498
22.33.35.109	105.237.212.245	6000	17	89	2009-05-07 09:31:27	2009-05-07 09:36:27	14206	65340	2272	7704
22.33.35.109	105.237.212.245	6000	17	89	2009-05-07 09:36:27	2009-05-07 09:41:22	3720	28513	22239	33209
234.105.57.94	77.107.6.160	6000	6000	1	2009-05-07 08:39:07	2009-05-07 08:40:50	12555	52327	8171	50454
176.87.202.49	35.75.125.113	6000	6000	132	2009-05-06 19:46:43	2009-05-06 19:48:23	7398	58618	10674	40917
136.196.169.99	60.141.213.17	53	22	89	2009-05-06 19:32:14	2009-05-06 19:32:20	7921	263	15716	25163
7.153.233.216	28.75.39.143	2082	17	1	2009-05-07 08:45:50	2009-05-07 08:50:50	4102	1220	5449	62731
7.153.233.216	28.75.39.143	2082	17	1	2009-05-07 08:50:50	2009-05-07 08:55:50	18273	11047	2750	63920
7.153.233.216	28.75.39.143	2082	17	1	2009-05-07 08:55:50	2009-05-07 08:56:18	7390	10545	20438	23077
79.143.70.18	11.234.223.204	6000	19204	6	2009-05-07 02:35:49	2009-05-07 02:40:49	3357	19168	6736	15175
79.143.70.18	11.234.223.204	6000	19204	6	2009-05-07 02:40:49	2009-05-07 02:42:29	4688	58100	12220	37335
105.237.212.245	177.66.253.221	53	110	17	2009-05-07 09:32:24	2009-05-07 09:32:37	3635	57894	6741	58840
7.153.233.216	22.33.35.109	17	6000	6	2009-05-06 22:26:50	2009-05-06 22:27:44	23719	25892	1336	53137
217.89.108.82	71.215.211.87	5432	3306	2	2009-05-07 10:06:17	2009-05-07 10:11:17	2480	56385	7775	40998
217.89.108.82	71.215.211.87	5432	3306	2	2009-05-07 10:11:17	2009-05-07 10:15:53	5741	3604	12891	24355
151.155.119.172	158.99.156.195	6000	8080	2	2009-05-07 07:59:03	2009-05-07 08:03:02	4010	46027	4287	64612
148.46.89.229	130.213.72.247	3306	6000	6	2009-05-06 16:23:15	2009-05-06 16:27:39	4289	53089	4676	12294
105.237.212.245	40.202.83.182	22	53	17	2009-05-06 20:35:13	2009-05-06 20:37:30	27466	32702	6965	48013
136.196.169.99	93.146.226.27	6000	8080	17	2009-05-07 04:15:01	2009-05-07 04:15:45	16648	44949	1581	1008
71.215.211.87	135.172.198.223	6000	17	17	2009-05-07 02:42:32	2009-05-07 02:47:32	15470	48255	743	1114
71.215.211.87	135.172.198.223	6000	17	17	2009-05-07 02:47:32	2009-05-07 02:52:32	12316	45169	20547	4683
71.215.211.87	135.172.198.223	6000	17	17	2009-05-07 02:52:32	2009-05-07 02:57:32	12942	58754	20122	13169
71.215.211.87	135.172.198.223	6000	17	17	2009-05-07 02:57:32	2009-05-07 03:01:09	40	37955	12877	59068
177.66.253.221	79.143.70.18	5432	6000	17	2009-05-07 10:17:58	2009-05-07 10:22:12	12565	6717	11781	32793
227.178.241.148	77.107.6.160	443	22619	1	2009-05-06 20:21:44	2009-05-06 20:25:53	11145	31242	23929	59599
234.105.57.94	214.43.7.54	8080	2082	2	2009-05-06 16:17:23	2009-05-06 16:22:23	15167	34446	2295	32698
234.105.57.94	214.43.7.54	8080	2082	2	2009-05-06 16:22:23	2009-05-06 16:27:23	971	59643	23250	51958
234.105.57.94	214.43.7.54	8080	2082	2	2009-05-06 16:27:23	2009-05-06 16:32:23	3640	8267	12680	9853
234.105.57.94	214.43.7.54	8080	2082	2	2009-05-06 16:32:23	2009-05-06 16:37:23	1566	43320	3832	7239
234.105.57.94	214.43.7.54	8080	2082	2	2009-05-06 16:37:23	2009-05-06 16:42:17	1698	46393	7642	14574
105.237.212.245	6.135.122.187	80	6000	2	2009-05-07 00:17:42	2009-05-07 00:22:42	240	31291	993	27530
105.237.212.245	6.135.122.187	80	6000	2	2009-05-07 00:22:42	2009-05-07 00:23:03	5343	1170	5119	7475
148.46.89.229	118.148.209.160	30027	443	132	2009-05-06 21:14:21	2009-05-06 21:19:21	6360	53787	9848	42093
148.46.89.229	118.148.209.160	30027	443	132	2009-05-06 21:19:21	2009-05-06 21:24:21	1524	58015	4234	57678
148.46.89.229	118.148.209.160	30027	443	132	2009-05-06 21:24:21	2009-05-06 21:29:21	22062	36700	15157	2592
148.46.89.229	118.148.209.160	30027	443	132	2009-05-06 21:29:21	2009-05-06 21:30:56	1612	62017	3686	18328
249.212.237.81	118.73.145.210	53	61184	6	2009-05-07 07:48:50	2009-05-07 07:53:30	2603	49752	6773	39328
135.172.198.223	212.182.204.159	3306	25	6	2009-05-07 12:08:32	2009-05-07 12:13:32	2773	4552	1868	57447
135.172.198.223	212.182.204.159	3306	25	6	2009-05-07 12:13:32	2009-05-07 12:17:02	17983	38419	1943	41106
176.87.202.49	234.105.57.94	443	8080	6	2009-05-07 11:42:44	2009-05-07 11:47:04	20691	63725	6471	62223
91.247.37.49	53.106.163.236	8080	25	6	2009-05-07 03:36:07	2009-05-07 03:41:07	5775	58388	12497	21252
91.247.37.49	53.106.163.236	8080	25	6	2009-05-07 03:41:07	2009-05-07 03:42:42	1617	64880	13077	41151
118.148.209.160	213.172.165.108	6000	2082	1	2009-05-06 17:58:22	2009-05-06 18:03:22	12541	31292	19541	39238
118.148.209.160	213.172.165.108	6000	2082	1	2009-05-06 18:03:22	2009-05-06 18:08:22	5941	63062	10713	39659
118.148.209.160	213.172.165.108	6000	2082	1	2009-05-06 18:08:22	2009-05-06 18:11:43	3675	19845	14337	46583
11.234.223.204	91.140.208.247	5432	5432	2	2009-05-06 23:35:17	2009-05-06 23:35:18	1720	47285	8937	38778
249.212.237.81	35.75.125.113	6000	6000	2	2009-05-06 20:06:42	2009-05-06 20:11:42	7377	59647	21110	3714
249.212.237.81	35.75.125.113	6000	6000	2	2009-05-06 20:11:42	2009-05-06 20:16:35	101	30091	7983	27026
212.182.204.159	53.106.163.236	17	443	1	2009-05-07 06:23:39	2009-05-07 06:28:39	8703	2936	463	18178
212.182.204.159	53.106.163.236	17	443	1	2009-05-07 06:28:39	2009-05-07 06:33:39	1683	9640	3811	45905
212.182.204.159	53.106.163.236	17	443	1	2009-05-07 06:33:39	2009-05-07 06:37:33	21489	57393	1419	49498
137.189.235.241	176.87.202.49	3306	3306	89	2009-05-07 01:14:29	2009-05-07 01:19:03	10914	50941	4307	43185
158.99.156.195	218.159.19.209	110	3306	2	2009-05-06 16:15:41	2009-05-06 16:19:38	486	27641	13141	170
177.66.253.221	241.73.80.81	3306	22	2	2009-05-07 08:39:31	2009-05-07 08:44:22	6586	13391	4952	14506
227.178.241.148	71.215.211.87	53	8080	17	2009-05-07 03:57:59	2009-05-07 04:02:33	2134	15047	3679	33204
130.213.72.247	53.106.163.236	8080	3306	17	2009-05-07 08:38:34	2009-05-07 08:38:49	6270	55838	1640	37353
60.141.213.17	60.141.213.17	53	6000	89	2009-05-07 11:05:36	2009-05-07 11:09:44	9298	27856	14947	46324
176.87.202.49	211.74.167.124	443	22	2	2009-05-07 03:20:23	2009-05-07 03:25:23	9996	18151	3342	25238
176.87.202.49	211.74.167.124	443	22	2	2009-05-07 03:25:23	2009-05-07 03:30:23	6109	47796	3176	60562
176.87.202.49	211.74.167.124	443	22	2	2009-05-07 03:30:23	2009-05-07 03:35:23	2193	61021	165	36282
176.87.202.49	211.74.167.124	443	22	2	2009-05-07 03:35:23	2009-05-07 03:38:39	9495	28035	9957	36800
225.78.102.32	118.73.145.210	6000	22	132	2009-05-07 10:39:00	2009-05-07 10:43:52	10577	42797	1616	39450
40.202.83.182	135.172.198.223	6000	25	2	2009-05-06 18:28:55	2009-05-06 18:32:51	15019	60902	12114	62262
212.182.204.159	234.105.57.94	22	62314	89	2009-05-07 11:41:50	2009-05-07 11:42:09	1164	63826	328	24938
212.182.204.159	241.166.44.223	17	443	2	2009-05-07 13:14:09	2009-05-07 13:18:48	25433	13925	11169	13402
73.12.178.188	35.75.125.113	6000	6000	89	2009-05-06 22:11:09	2009-05-06 22:16:09	24457	14284	1572	61761
73.12.178.188	35.75.125.113	6000	6000	89	2009-05-06 22:16:09	2009-05-06 22:21:09	3556	23083	10594	134
73.12.178.188	35.75.125.113	6000	6000	89	2009-05-06 22:21:09	2009-05-06 22:24:39	10038	40652	7457	17494
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 12:52:18	2009-05-07 12:57:18	3927	40320	2661	64547
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 12:57:18	2009-05-07 13:02:18	4665	7526	13765	39704
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 13:02:18	2009-05-07 13:07:18	2720	19156	3511	70
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 13:07:18	2009-05-07 13:12:18	2758	18613	1025	56285
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 13:12:18	2009-05-07 13:17:18	12282	43110	304	17367
218.159.19.209	135.172.198.223	25	110	17	2009-05-07 13:17:18	2009-05-07 13:19:41	4407	46082	7193	40047
148.46.89.229	217.89.108.82	6000	6000	89	2009-05-06 23:12:11	2009-05-06 23:17:11	606	65517	1239	15037
148.46.89.229	217.89.108.82	6000	6000	89	2009-05-06 23:17:11	2009-05-06 23:20:04	2082	62673	15256	60070
136.196.169.99	148.46.89.229	6000	27366	89	2009-05-07 08:25:40	2009-05-07 08:30:40	6333	65406	2804	16740
136.196.169.99	148.46.89.229	6000	27366	89	2009-05-07 08:30:40	2009-05-07 08:35:40	2532	23463	12614	32956
136.196.169.99	148.46.89.229	6000	27366	89	2009-05-07 08:35:40	2009-05-07 08:38:21	7178	54388	2320	13451
81.47.138.70	137.189.235.241	53	110	89	2009-05-07 05:37:48	2009-05-07 05:41:42	3652	36015	11463	31897
211.74.167.124	177.66.253.221	6000	6000	2	2009-05-07 13:51:50	2009-05-07 13:56:50	3027	23785	10018	55411
211.74.167.124	177.66.253.221	6000	6000	2	2009-05-07 13:56:50	2009-05-07 14:01:50	754	45406	21543	65178
211.74.167.124	177.66.253.221	6000	6000	2	2009-05-07 14:01:50	2009-05-07 14:06:50	5103	61236	4260	8536
211.74.167.124	177.66.253.221	6000	6000	2	2009-05-07 14:06:50	2009-05-07 14:11:50	1532	3833	11547	23055
211.74.167.124	177.66.253.221	6000	6000	2	2009-05-07 14:11:50	2009-05-07 14:13:48	9716	3188	19130	7351
81.47.138.70	217.89.108.82	6000	6000	17	2009-05-07 10:03:00	2009-05-07 10:06:15	13471	41044	6472	42060
135.172.198.223	148.46.89.229	110	6000	17	2009-05-06 17:30:10	2009-05-06 17:35:10	23562	49540	1091	44370
135.172.198.223	148.46.89.229	110	6000	17	2009-05-06 17:35:10	2009-05-06 17:38:21	15385	18567	9685	62425
241.166.44.223	148.46.89.229	43045	25	6	2009-05-06 20:25:13	2009-05-06 20:30:13	232	22976	4115	44880
241.166.44.223	148.46.89.229	43045	25	6	2009-05-06 20:30:13	2009-05-06 20:35:13	442	19305	11537	12843
241.166.44.223	148.46.89.229	43045	25	6	2009-05-06 20:35:13	2009-05-06 20:38:25	19644	53672	19072	38045
79.143.70.18	177.66.253.221	25	53	89	2009-05-06 21:50:32	2009-05-06 21:55:32	22341	23941	3251	19577
79.143.70.18	177.66.253.221	25	53	89	2009-05-06 21:55:32	2009-05-06 22:00:32	749	6546	5000	49266
79.143.70.18	177.66.253.221	25	53	89	2009-05-06 22:00:32	2009-05-06 22:02:23	6828	34630	9762	37589
241.166.44.223	6.135.122.187	8080	22	89	2009-05-07 06:11:34	2009-05-07 06:16:23	6514	37530	11258	40822
135.172.198.223	6.135.122.187	11918	443	2	2009-05-07 07:48:03	2009-05-07 07:53:03	1195	48429	3453	20350
135.172.198.223	6.135.122.187	11918	443	2	2009-05-07 07:53:03	2009-05-07 07:57:56	2251	34065	15125	51234
27.28.94.189	82.195.208.109	53	6000	2	2009-05-07 01:49:19	2009-05-07 01:54:19	1793	27404	190	33277
27.28.94.189	82.195.208.109	53	6000	2	2009-05-07 01:54:19	2009-05-07 01:54:32	1730	24969	1681	43022
81.47.138.70	212.182.204.159	17	5432	17	2009-05-06 15:45:47	2009-05-06 15:50:47	1987	41106	20546	63209
81.47.138.70	212.182.204.159	17	5432	17	2009-05-06 15:50:47	2009-05-06 15:55:47	1612	60398	18339	36583
81.47.138.70	212.182.204.159	17	5432	17	2009-05-06 15:55:47	2009-05-06 16:00:47	867	44246	1567	64536
81.47.138.70	212.182.204.159	17	5432	17	2009-05-06 16:00:47	2009-05-06 16:05:47	19221	4873	3155	1170
81.47.138.70	212.182.204.159	17	5432	17	2009-05-06 16:05:47	2009-05-06 16:06:45	7861	17059	2994	53470
214.43.7.54	60.20.55.8	6000	6000	17	2009-05-06 22:33:52	2009-05-06 22:38:52	566	54160	2238	22600
214.43.7.54	60.20.55.8	6000	6000	17	2009-05-06 22:38:52	2009-05-06 22:43:52	7784	53015	1256	36908
214.43.7.54	60.20.55.8	6000	6000	17	2009-05-06 22:43:52	2009-05-06 22:46:33	13758	12015	5497	23683
234.105.57.94	91.247.37.49	22	25	89	2009-05-07 10:57:22	2009-05-07 10:57:45	11864	15375	4693	50661
234.105.57.94	158.99.156.195	2082	5432	17	2009-05-06 17:35:12	2009-05-06 17:40:12	135	1415	6384	47958
234.105.57.94	158.99.156.195	2082	5432	17	2009-05-06 17:40:12	2009-05-06 17:45:12	1974	64131	4670	49888
234.105.57.94	158.99.156.195	2082	5432	17	2009-05-06 17:45:12	2009-05-06 17:50:12	16460	31406	423	22220
234.105.57.94	158.99.156.195	2082	5432	17	2009-05-06 17:50:12	2009-05-06 17:54:05	65	50366	6199	42016
249.212.237.81	22.33.35.109	5432	22	89	2009-05-06 17:35:55	2009-05-06 17:39:48	7193	13255	8621	5274
35.75.125.113	176.87.202.49	5432	22	6	2009-05-07 02:33:59	2009-05-07 02:38:59	3113	34008	5034	29696
35.75.125.113	176.87.202.49	5432	22	6	2009-05-07 02:38:59	2009-05-07 02:43:59	4779	52114	7191	1051
35.75.125.113	176.87.202.49	5432	22	6	2009-05-07 02:43:59	2009-05-07 02:46:35	4193	53487	16511	11785
234.105.57.94	72.7.62.174	25	443	2	2009-05-07 02:49:50	2009-05-07 02:53:04	4746	20723	15906	5790
225.78.102.32	7.153.233.216	6000	25	2	2009-05-07 12:04:23	2009-05-07 12:09:23	8614	3993	7625	58074
225.78.102.32	7.153.233.216	6000	25	2	2009-05-07 12:09:23	2009-05-07 12:13:16	995	47674	9141	45741
212.182.204.159	81.47.138.70	53	63665	1	2009-05-06 23:35:13	2009-05-06 23:40:13	19626	13067	16626	37413
212.182.204.159	81.47.138.70	53	63665	1	2009-05-06 23:40:13	2009-05-06 23:41:44	11524	18800	1902	59220
151.155.119.172	79.143.70.18	2082	3306	1	2009-05-06 23:21:01	2009-05-06 23:26:01	4251	7203	6068	60445
151.155.119.172	79.143.70.18	2082	3306	1	2009-05-06 23:26:01	2009-05-06 23:29:40	1873	61770	10498	56932
135.172.198.223	28.75.39.143	17	17	89	2009-05-06 21:58:37	2009-05-06 21:59:30	5162	38502	8938	1079
77.107.6.160	214.43.7.54	6000	3306	89	2009-05-06 16:58:52	2009-05-06 17:03:52	15341	42288	6422	31767
77.107.6.160	214.43.7.54	6000	3306	89	2009-05-06 17:03:52	2009-05-06 17:07:16	946	22830	6314	57117
227.178.241.148	6.135.122.187	443	22	17	2009-05-07 11:06:23	2009-05-07 11:11:23	18923	35655	789	16784
227.178.241.148	6.135.122.187	443	22	17	2009-05-07 11:11:23	2009-05-07 11:16:23	1841	1672	11126	30696
227.178.241.148	6.135.122.187	443	22	17	2009-05-07 11:16:23	2009-05-07 11:19:18	11675	48006	9624	13523
225.78.102.32	225.78.102.32	6000	6000	17	2009-05-07 03:38:40	2009-05-07 03:43:14	7293	41826	4979	35503
22.33.35.109	60.141.213.17	6000	25	2	2009-05-07 05:53:39	2009-05-07 05:56:34	1235	18771	6280	13678
225.78.102.32	27.28.94.189	5432	22	89	2009-05-06 17:43:38	2009-05-06 17:48:38	2796	18928	1728	46880
225.78.102.32	27.28.94.189	5432	22	89	2009-05-06 17:48:38	2009-05-06 17:51:13	6043	32486	5102	46754
148.46.89.229	35.75.125.113	110	6000	1	2009-05-07 08:20:12	2009-05-07 08:25:12	1693	32798	11000	37788
148.46.89.229	35.75.125.113	110	6000	1	2009-05-07 08:25:12	2009-05-07 08:26:07	2053	64886	20451	5103
130.213.72.247	130.213.72.247	110	2082	132	2009-05-07 06:24:42	2009-05-07 06:29:42	7052	53032	5466	23829
130.213.72.247	130.213.72.247	110	2082	132	2009-05-07 06:29:42	2009-05-07 06:34:42	12237	52480	11838	57984
130.213.72.247	130.213.72.247	110	2082	132	2009-05-07 06:34:42	2009-05-07 06:39:42	8229	61191	11782	19204
130.213.72.247	130.213.72.247	110	2082	132	2009-05-07 06:39:42	2009-05-07 06:44:42	1008	35373	3128	44344
130.213.72.247	130.213.72.247	110	2082	132	2009-05-07 06:44:42	2009-05-07 06:49:16	8957	33879	3039	30961
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:23:22	2009-05-07 03:28:22	3565	55637	2080	38946
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:28:22	2009-05-07 03:33:22	4492	23904	3715	55105
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:33:22	2009-05-07 03:38:22	8508	23599	7449	42860
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:38:22	2009-05-07 03:43:22	12807	16363	456	65233
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:43:22	2009-05-07 03:48:22	970	16749	2687	64949
214.43.7.54	241.73.80.81	443	6000	6	2009-05-07 03:48:22	2009-05-07 03:50:39	3317	13869	12977	35782
93.146.226.27	135.172.198.223	80	443	132	2009-05-06 22:13:10	2009-05-06 22:18:04	2564	65275	15	9308
60.20.55.8	35.75.125.113	3306	6000	2	2009-05-07 02:42:04	2009-05-07 02:45:51	6586	20675	6363	34526
214.43.7.54	151.155.119.172	8080	8080	2	2009-05-07 11:48:39	2009-05-07 11:53:39	16897	56259	3921	42161
214.43.7.54	151.155.119.172	8080	8080	2	2009-05-07 11:53:39	2009-05-07 11:58:39	12925	41111	2999	20027
214.43.7.54	151.155.119.172	8080	8080	2	2009-05-07 11:58:39	2009-05-07 12:01:39	7742	7126	6865	51872
105.237.212.245	11.234.223.204	6000	6000	17	2009-05-06 22:22:24	2009-05-06 22:27:24	2830	7039	2642	2269
105.237.212.245	11.234.223.204	6000	6000	17	2009-05-06 22:27:24	2009-05-06 22:29:30	1545	18370	6887	6719
40.202.83.182	35.75.125.113	6000	8080	2	2009-05-07 12:54:42	2009-05-07 12:59:42	19396	23865	12262	48515
40.202.83.182	35.75.125.113	6000	8080	2	2009-05-07 12:59:42	2009-05-07 13:02:36	7619	24151	51	49113
27.28.94.189	81.47.138.70	36508	110	6	2009-05-06 14:57:01	2009-05-06 14:58:04	193	63345	18177	25437
35.75.125.113	79.143.70.18	36668	25	1	2009-05-07 03:39:29	2009-05-07 03:44:29	658	31665	29	61879
35.75.125.113	79.143.70.18	36668	25	1	2009-05-07 03:44:29	2009-05-07 03:47:46	14543	56563	36668	43593
72.7.62.174	93.146.226.27	5432	17	2	2009-05-07 03:24:16	2009-05-07 03:29:16	7201	7481	3539	53259
72.7.62.174	93.146.226.27	5432	17	2	2009-05-07 03:29:16	2009-05-07 03:34:16	5271	1640	15528	8366
72.7.62.174	93.146.226.27	5432	17	2	2009-05-07 03:34:16	2009-05-07 03:35:20	4920	54555	1581	7626
53.106.163.236	6.135.122.187	17	17	17	2009-05-07 11:12:37	2009-05-07 11:17:37	3213	24568	5003	29021
53.106.163.236	6.135.122.187	17	17	17	2009-05-07 11:17:37	2009-05-07 11:22:37	7422	13229	2745	17785
53.106.163.236	6.135.122.187	17	17	17	2009-05-07 11:22:37	2009-05-07 11:25:56	12346	9603	1018	19534
158.99.156.195	158.99.156.195	22	6000	2	2009-05-06 15:15:47	2009-05-06 15:19:52	10024	52208	11121	59935
177.66.253.221	136.196.169.99	49771	3306	17	2009-05-07 05:35:06	2009-05-07 05:37:35	11634	46511	6747	33830
158.99.156.195	105.237.212.245	5432	6000	17	2009-05-06 17:35:05	2009-05-06 17:40:05	4119	47046	2089	13358
158.99.156.195	105.237.212.245	5432	6000	17	2009-05-06 17:40:05	2009-05-06 17:45:05	15115	38319	9610	58671
158.99.156.195	105.237.212.245	5432	6000	17	2009-05-06 17:45:05	2009-05-06 17:50:05	7377	12519	3758	1917
196.43.206.117	47.108.121.178	6000	34738	17	2009-05-06 11:06:08	2009-05-06 11:08:45	1015	60093	14434	37370
154.217.114.103	144.129.3.109	38667	6000	17	2009-05-05 18:18:36	2009-05-05 18:23:36	4201	55078	8008	25714
154.217.114.103	144.129.3.109	38667	6000	17	2009-05-05 18:23:36	2009-05-05 18:28:27	13181	4992	6821	18893
19.201.58.105	250.169.58.223	8080	25	17	2009-05-06 06:28:31	2009-05-06 06:33:31	8539	40984	787	50039
19.201.58.105	250.169.58.223	8080	25	17	2009-05-06 06:33:31	2009-05-06 06:38:31	2264	8065	7803	57461
19.201.58.105	250.169.58.223	8080	25	17	2009-05-06 06:38:31	2009-05-06 06:43:31	2736	40559	2784	16131
19.201.58.105	250.169.58.223	8080	25	17	2009-05-06 06:43:31	2009-05-06 06:48:31	5910	61880	8486	60662
19.201.58.105	250.169.58.223	8080	25	17	2009-05-06 06:48:31	2009-05-06 06:52:32	3581	5781	6592	56343
175.13.232.174	6.103.6.233	443	3306	17	2009-05-05 19:31:41	2009-05-05 19:32:35	11493	38419	3411	32660
41.182.143.189	115.224.211.13	17	110	6	2009-05-06 12:06:47	2009-05-06 12:07:09	6501	33828	2788	48664
115.224.211.13	175.15.84.139	22	80	132	2009-05-06 02:07:43	2009-05-06 02:07:52	2972	12621	8408	49103
6.103.6.233	177.105.209.149	6000	2082	89	2009-05-06 10:49:44	2009-05-06 10:54:44	17559	23929	10192	19612
6.103.6.233	177.105.209.149	6000	2082	89	2009-05-06 10:54:44	2009-05-06 10:58:35	5755	2639	12898	45303
238.181.230.3	83.202.42.81	2082	80	2	2009-05-05 20:26:52	2009-05-05 20:31:52	14628	1301	7713	15505
238.181.230.3	83.202.42.81	2082	80	2	2009-05-05 20:31:52	2009-05-05 20:34:00	15637	6625	14973	3065
142.11.198.36	6.103.6.233	6000	25	1	2009-05-05 20:38:55	2009-05-05 20:43:55	4022	35704	2948	47205
142.11.198.36	6.103.6.233	6000	25	1	2009-05-05 20:43:55	2009-05-05 20:44:42	18879	30791	12682	55064
6.103.6.233	50.61.120.249	3306	6000	17	2009-05-06 12:57:02	2009-05-06 13:02:02	7482	3942	6690	25175
6.103.6.233	50.61.120.249	3306	6000	17	2009-05-06 13:02:02	2009-05-06 13:05:49	8192	8300	2400	29290
175.15.84.139	43.8.9.158	3306	110	17	2009-05-06 11:06:49	2009-05-06 11:07:15	14762	36158	6911	56732
241.170.54.82	110.190.233.50	6000	80	89	2009-05-05 20:42:01	2009-05-05 20:42:14	10258	62208	6110	5395
115.224.211.13	79.71.220.238	2082	6000	89	2009-05-05 17:07:36	2009-05-05 17:12:36	8870	45709	2254	64558
115.224.211.13	79.71.220.238	2082	6000	89	2009-05-05 17:12:36	2009-05-05 17:15:29	16147	50974	8185	25830
206.226.220.6	41.182.143.189	6000	6000	89	2009-05-05 16:21:09	2009-05-05 16:26:09	5515	1988	7125	12659
206.226.220.6	41.182.143.189	6000	6000	89	2009-05-05 16:26:09	2009-05-05 16:30:38	11483	8881	6937	5539
